customer_id,event,time,offer id,amount,offer_id,given reward,transactbeforeoffer,time(days),rounded day,became_member_on,gender,age,income,date,year,month,offer_type,difficulty,assoc. reward,duration,channels,complete offer,channel 1,channel 2,channel 3,channel 4,helper (social)
b860d355ef6e4c66b5d5a837c56ef32d,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,38.38,0.0,0.0,20171226,F,49,110000.0,2017-12-26,2017,12,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
99297ea01107436fa8c2e2bc86f55d89,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,5.78,0.0,0.0,20170325,M,62,35000.0,2017-03-25,2017,3,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
24115a61df25473e84a8a03f3c98de1a,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,14.27,0.0,0.0,20180523,M,54,39000.0,2018-05-23,2018,5,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
afce4cf8194f4e90a3e92da941a23601,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,13.93,0.0,0.0,20160926,M,31,55000.0,2016-09-26,2016,9,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
a2ffc22184d94d6fa21b924eb49c0d06,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,18.97,0.0,0.0,20170915,M,19,69000.0,2017-09-15,2017,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
2481f1fcfbcb4b288e5a03af02d95373,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,30.03,0.0,0.0,20161224,F,64,83000.0,2016-12-24,2016,12,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
c3321bc76743445c9103eef0ce9d833b,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,21.84,0.0,0.0,20150912,M,76,99000.0,2015-09-12,2015,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
162e7d9c644b438ea4606e337df0d3d1,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,10.37,0.0,0.0,20160419,M,64,60000.0,2016-04-19,2016,4,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
de90515e9f174ddfb8b4c677448286ef,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,19.82,0.0,0.0,20170911,M,55,74000.0,2017-09-11,2017,9,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
5152fa6375184287b06e2fd0d5abed34,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,11.83,0.0,0.0,20170725,F,63,56000.0,2017-07-25,2017,7,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
5d048a36203c483facb5ed09983ab388,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,24.8,0.0,0.0,20170403,M,59,74000.0,2017-04-03,2017,4,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
16dc4306258b4fef90ffe99f53ed7952,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,6.32,0.0,0.0,20180518,F,48,46000.0,2018-05-18,2018,5,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
2c9a9137efff4820a47d56dbf0fa555f,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,18.98,0.0,0.0,20171214,M,70,50000.0,2017-12-14,2017,12,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
bf7a630d566f46f79b855990daf2d0b0,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,24.98,0.0,0.0,20150903,M,43,56000.0,2015-09-03,2015,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
3b78a727167b432d8e1935227b286def,offer completed,0,fafdcd668e3743c1bb461111dcafc2a4,,fafdcd668e3743c1bb461111dcafc2a4,2.0,15.72,0.0,0.0,20151016,M,38,68000.0,2015-10-16,2015,10,discount,10,2,10,"['web', 'email', 'mobile', 'social']",discount-10-2-10,web,email,mobile,social,1
6d11a027be6c4fac98d27eec516ad2f6,offer completed,0,fafdcd668e3743c1bb461111dcafc2a4,,fafdcd668e3743c1bb461111dcafc2a4,2.0,18.57,0.0,0.0,20160310,M,74,106000.0,2016-03-10,2016,3,discount,10,2,10,"['web', 'email', 'mobile', 'social']",discount-10-2-10,web,email,mobile,social,1
0454292436bd4cee98e8ec873e30433e,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,24.38,0.0,0.0,20151030,F,18,62000.0,2015-10-30,2015,10,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
60b8a75638d2461b988ba4f089f8ad24,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,25.07,0.0,0.0,20170202,F,49,79000.0,2017-02-02,2017,2,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
9299c46942f84bb6b5e98fd78fbb9d41,offer completed,0,fafdcd668e3743c1bb461111dcafc2a4,,fafdcd668e3743c1bb461111dcafc2a4,2.0,22.22,0.0,0.0,20180301,M,70,88000.0,2018-03-01,2018,3,discount,10,2,10,"['web', 'email', 'mobile', 'social']",discount-10-2-10,web,email,mobile,social,1
69d148898a80483babb0f9b2f2cccf5a,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,7.66,0.0,0.0,20131113,F,35,57000.0,2013-11-13,2013,11,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
e54bb450866048d7b8dd740a6746e554,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,12.72,0.0,0.0,20161216,F,48,65000.0,2016-12-16,2016,12,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
1ba58dab3cae4787ad26d8d77ab7380f,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,13.37,0.0,0.0,20171126,F,25,54000.0,2017-11-26,2017,11,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
be01dde700574797b5dc59b0ad45242f,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,11.62,0.0,0.0,20160209,F,79,55000.0,2016-02-09,2016,2,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
08d06b602c844926a037b0b253901d52,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,5.62,0.0,0.0,20150522,M,44,84000.0,2015-05-22,2015,5,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
310481d911904e7893fac7229a608be8,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,13.42,0.0,0.0,20180325,M,73,70000.0,2018-03-25,2018,3,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
dee3814fa583456a8f6635b45a0ba641,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,21.34,0.0,0.0,20150913,F,70,80000.0,2015-09-13,2015,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
b6e07f29867b4284aa42106bdc4d51d3,offer completed,0,fafdcd668e3743c1bb461111dcafc2a4,,fafdcd668e3743c1bb461111dcafc2a4,2.0,39.64,0.0,0.0,20160403,F,69,87000.0,2016-04-03,2016,4,discount,10,2,10,"['web', 'email', 'mobile', 'social']",discount-10-2-10,web,email,mobile,social,1
72b5a6743ee84f01a40fd6f1a378c560,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,26.47,0.0,0.0,20170312,F,32,68000.0,2017-03-12,2017,3,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
dfb467ce80d54545ae7ffc103b8fba35,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,14.93,0.0,0.0,20170626,M,54,56000.0,2017-06-26,2017,6,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
c2f2e7f440bc45738b2fbea9b58217bd,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,11.29,0.0,0.0,20161204,F,29,38000.0,2016-12-04,2016,12,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
a45b69f1c8554ae7af83e74426ca437a,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,16.34,0.0,0.0,20180329,F,77,39000.0,2018-03-29,2018,3,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
a9a088afe7f54587bb28b723d403f476,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,22.87,0.0,0.0,20170225,F,69,87000.0,2017-02-25,2017,2,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
d885cede482e4a03b42991c72c254265,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,7.51,0.0,0.0,20170318,F,29,61000.0,2017-03-18,2017,3,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
ce00548e34ef41ec93e4fbbe6a05d05c,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,12.09,0.0,0.0,20170118,F,38,58000.0,2017-01-18,2017,1,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
5725b27c56ce42bb86569bd965ab35eb,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,33.56,0.0,0.0,20170128,M,60,92000.0,2017-01-28,2017,1,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
bb77ce209b4a4ca89349030aea4b949e,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,26.11,0.0,0.0,20161227,M,42,97000.0,2016-12-27,2016,12,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
86b493a2b7554a11aedf51eca0c6b033,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,26.5,0.0,0.0,20160130,M,55,72000.0,2016-01-30,2016,1,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
b1b28e36ca0d4c849f7a9204a9a78eff,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,9.08,0.0,0.0,20151017,M,72,34000.0,2015-10-17,2015,10,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
2459a2c15aa6485786c095a1d5b39d18,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,21.4,0.0,0.0,20171107,F,54,103000.0,2017-11-07,2017,11,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
917dee13d24f45548be30b7bb32ba50d,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,19.53,0.0,0.0,20171220,F,24,68000.0,2017-12-20,2017,12,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
9d761dd3dffa40b584ea9e0030d7083e,offer completed,0,fafdcd668e3743c1bb461111dcafc2a4,,fafdcd668e3743c1bb461111dcafc2a4,2.0,14.57,0.0,0.0,20151008,M,64,68000.0,2015-10-08,2015,10,discount,10,2,10,"['web', 'email', 'mobile', 'social']",discount-10-2-10,web,email,mobile,social,1
b49c9836c2c84ebbb3a007739527ffc2,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,16.76,0.0,0.0,20180115,F,21,42000.0,2018-01-15,2018,1,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
76244aaaebc54b67b4d0e236a58c6ff3,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,11.1,0.0,0.0,20170206,F,20,35000.0,2017-02-06,2017,2,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
c8c7d3b6effd4f518878e42f7d5428a1,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,16.32,0.0,0.0,20150731,M,32,59000.0,2015-07-31,2015,7,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
645bdee43b0f43899320fcb0b427084c,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,10.96,0.0,0.0,20171004,M,54,83000.0,2017-10-04,2017,10,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
029e063479234fb1b6c8727c3d45de62,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,37.34,0.0,0.0,20171125,M,71,93000.0,2017-11-25,2017,11,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
83d2641895054948946aa6e898b85632,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,15.22,0.0,0.0,20151208,M,55,85000.0,2015-12-08,2015,12,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
a52af30da74d48c582ff6735cc3d41c0,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,13.67,0.0,0.0,20180104,F,83,61000.0,2018-01-04,2018,1,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
f15a85e0d2f946cf8b1e6f8e99b1a72d,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,23.03,0.0,0.0,20180315,F,61,113000.0,2018-03-15,2018,3,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
1b280e5d01d444ddba1b3871e0ac3bbe,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,20.18,0.0,0.0,20170914,M,42,61000.0,2017-09-14,2017,9,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
e039a7776e2d4ebfbb5b240e3811c0a3,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,12.06,0.0,0.0,20170913,M,59,73000.0,2017-09-13,2017,9,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
686337f3cd1d4f548af8dcf79b727954,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,34.01,0.0,0.0,20170204,F,58,86000.0,2017-02-04,2017,2,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
0ac4cc504d9047d3aac00d5c8417f784,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,23.08,0.0,0.0,20170726,F,53,87000.0,2017-07-26,2017,7,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
3c2f772174ea4c4fa501a2275a614876,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,10.25,0.0,0.0,20170917,M,45,35000.0,2017-09-17,2017,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
b64b461c1e4547359eb09ad574ff6f5d,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,21.97,0.0,0.0,20151113,M,39,60000.0,2015-11-13,2015,11,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
0206e1388c34454caba2b7fce3123943,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,16.62,0.0,0.0,20170604,M,39,71000.0,2017-06-04,2017,6,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
dd2f15d3224349b3a54cbb4a91e89e0c,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,32.61,0.0,0.0,20160517,F,65,66000.0,2016-05-17,2016,5,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
461f33f4bfad4209944e465e620039eb,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,34.88,0.0,0.0,20180701,M,57,98000.0,2018-07-01,2018,7,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
257ea016615b44b9ba7caca046d0261a,offer completed,0,4d5c57ea9a6940dd891ad53e9dbe8da0,,4d5c57ea9a6940dd891ad53e9dbe8da0,10.0,18.74,0.0,0.0,20150920,F,35,54000.0,2015-09-20,2015,9,bogo,10,10,5,"['web', 'email', 'mobile', 'social']",bogo-10-10-5,web,email,mobile,social,1
1e8afbff73494145a26f9b5475dfc9f6,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,25.96,0.0,0.0,20160823,F,49,100000.0,2016-08-23,2016,8,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
42047da7b4444c408754ec94d113ee5f,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,8.11,0.0,0.0,20170928,M,47,46000.0,2017-09-28,2017,9,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
42f0d273d2914b0192bd37a37888df36,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,16.92,0.0,0.0,20170205,M,34,48000.0,2017-02-05,2017,2,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
24ab1d9c55254e8eb9d263f3bf3d98fc,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,6.72,0.0,0.0,20170211,F,60,52000.0,2017-02-11,2017,2,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
6200620f3420479c9a00f5481fa4f0a3,offer completed,0,2906b810c7d4411798c6938adc9daaa5,,2906b810c7d4411798c6938adc9daaa5,2.0,19.38,0.0,0.0,20161217,M,68,71000.0,2016-12-17,2016,12,discount,10,2,7,"['web', 'email', 'mobile']",discount-10-2-7,web,email,mobile,,0
7c03888c7d2442c3bf00bdc22716e534,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,16.68,0.0,0.0,20160322,M,69,32000.0,2016-03-22,2016,3,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
25d1e76f7c0b43579b0e5a07cc827bf5,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,14.51,0.0,0.0,20151011,F,74,65000.0,2015-10-11,2015,10,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
787d7fac9488408b99bc4be662ae2655,offer completed,0,2298d6c36e964ae4a3e7e9706d1fb8c2,,2298d6c36e964ae4a3e7e9706d1fb8c2,3.0,45.09,0.0,0.0,20160903,F,48,85000.0,2016-09-03,2016,9,discount,7,3,7,"['web', 'email', 'mobile', 'social']",discount-7-3-7,web,email,mobile,social,1
5dda3558f4704bf9a5e46c115cf2f6b7,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,16.51,0.0,0.0,20150826,F,45,50000.0,2015-08-26,2015,8,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
292117548f3e4adebb5b5f896e479f13,offer completed,0,ae264e3637204a6fb9bb56bc8210ddfd,,ae264e3637204a6fb9bb56bc8210ddfd,10.0,11.46,0.0,0.0,20180421,M,66,46000.0,2018-04-21,2018,4,bogo,10,10,7,"['email', 'mobile', 'social']",bogo-10-10-7,email,mobile,social,,1
0f4a68826e204f45be2a1103dcc5b014,offer completed,0,f19421c1d4aa40978ebb69ca19b0e20d,,f19421c1d4aa40978ebb69ca19b0e20d,5.0,16.29,0.0,0.0,20170607,M,30,59000.0,2017-06-07,2017,6,bogo,5,5,5,"['web', 'email', 'mobile', 'social']",bogo-5-5-5,web,email,mobile,social,1
2cef524a7be341e0b51ff1a3b1228a78,offer completed,0,9b98b8c7a33c4b65b9aebfe6a799e6d9,,9b98b8c7a33c4b65b9aebfe6a799e6d9,5.0,28.97,0.0,0.0,20150903,F,88,95000.0,2015-09-03,2015,9,bogo,5,5,7,"['web', 'email', 'mobile']",bogo-5-5-7,web,email,mobile,,0
